[0.0, -0.6669463445036642, 1.5323252993875682, -0.865378954883904, -0.0, 0.0, -0.23972385848225378, 1.3772831342841112, -1.1375592758018573, -0.0]
[0.11652698320892944, -0.6556461022508311, 1.5081606678288528, -0.8525145655780219, -0.11652698320892944, 0.11652698320892944, -0.2767226077123219, 1.457651707675557, -1.1809290999632351, -0.11652698320892944]
[0.22507227925628337, -0.6308079933035721, 1.4451584116697744, -0.8143504183662024, -0.22507227925628337, 0.22507227925628337, -0.3809127580869617, 1.6572347408969552, -1.2763219828099934, -0.22507227925628337]
[0.31618562713180287, -0.5982275840334865, 1.365881090738125, -0.7676535067046385, -0.31618562713180287, 0.31618562713180287, -0.5285833594199768, 1.885361006241002, -1.3567776468210253, -0.31618562713180287]
[0.37831770172028467, -0.566698829139138, 1.2995752774777998, -0.7328764483386618, -0.37831770172028467, 0.37831770172028467, -0.701687198495401, 2.066934976319625, -1.3652477778242238, -0.37831770172028467]
[0.40057244662365854, -0.5443066500002339, 1.2720880139937931, -0.7277813639935592, -0.40057244662365854, 0.40057244662365854, -0.8701944474563007, 2.1493453259173068, -1.279150878461006, -0.40057244662365854]
[0.3783177017202848, -0.5320418845272706, 1.2937316271343215, -0.761689742607051, -0.3783177017202848, 0.3783177017202848, -0.9857936962905678, 2.1062311175553843, -1.1204374212648165, -0.3783177017202848]
[0.3161856271318029, -0.5193542130278612, 1.3523708193743267, -0.8330166063464655, -0.3161856271318029, 0.3161856271318029, -1.0082838044502411, 1.954120140813214, -0.9458363363629729, -0.3161856271318029]
[0.22507227925628348, -0.4855648792191313, 1.4175039344745817, -0.9319390552554504, -0.22507227925628348, 0.22507227925628348, -0.9402062478298228, 1.7522356412763234, -0.8120293934465006, -0.22507227925628348]
[0.11652698320892979, -0.40351584392984835, 1.4462394622786252, -1.042723618348777, -0.11652698320892979, 0.11652698320892979, -0.8195238024749127, 1.5873767552052207, -0.767852952730308, -0.11652698320892979
[0.0, -0.23979399858989062, 1.3773306877720246, -1.137536689182134, -0.0, 0.0, -0.6670041245453453, 1.5323252958456068, -0.8653211713002616, -0.0]
[-0.11652698320892924, -0.2772917297645389, 1.458301693047558, -1.181009963283019, 0.11652698320892924, -0.11652698320892924, -0.6566055593013436, 1.509200675773886, -0.8525951164725425, 0.11652698320892924]
[-0.22507227925628331, -0.38179715731556296, 1.658046623501041, -1.276249466185478, 0.22507227925628331, -0.22507227925628331, -0.6327487913517633, 1.4474436128748982, -0.8146948215231349, 0.22507227925628331]
[-0.316185627131803, -0.5295928456487488, 1.8860578924958764, -1.3564650468471278, 0.316185627131803, -0.316185627131803, -0.6011224507374822, 1.3696095165979647, -0.7684870658604825, 0.316185627131803]
[-0.37831770172028467, -0.7029744277388961, 2.067619789759294, -1.3646453620203978, 0.37831770172028467, -0.37831770172028467, -0.5703383675617462, 1.3045726787093281, -0.7342343111475821, 0.37831770172028467]
[-0.40057244662365854, -0.8721926977301199, 2.1502554975675428, -1.278062799837423, 0.40057244662365854, -0.40057244662365854, -0.5482136460414678, 1.2775785646609252, -0.7293649186194574, 0.40057244662365854]
[-0.37831770172028445, -0.9885235891599912, 2.1075285979724807, -1.1190050088124897, 0.37831770172028445, -0.37831770172028445, -0.5355968314015189, 1.298625795010984, -0.763028963609465, 0.37831770172028445]
[-0.3161856271318026, -1.0110449601361529, 1.9557957142351117, -0.9447507540989588, 0.3161856271318026, -0.3161856271318026, -0.5220761133084806, 1.3559066864535634, -0.8338305731450828, 0.3161856271318026]
[-0.22507227925628318, -0.9422938899835841, 1.7539278935859537, -0.8116340036023696, 0.22507227925628318, -0.22507227925628318, -0.4872629034095905, 1.4195523188567252, -0.9322894154471346, 0.22507227925628318]
[-0.1165269832089289, -0.820590512129669, 1.5884301436298565, -0.7678396315001874, 0.1165269832089289, -0.1165269832089289, -0.40425589991885347, 1.4470959667610817, -1.0428400668422282, 0.1165269832089289]

